# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
7.366670000000000584e+01, 7.381078888888890788e+01, 9.545460000000000278e+00, 9.842970340522519956e-01, -2.393333333334624058e-02, -2.467928105612155181e-03, 2.056606754676781890e-04
7.400000000000000000e+01, 7.413609999999999900e+01, 9.543458888888887159e+00, 9.840906859316295163e-01, -2.405999999999508532e-02, -2.480989563550875954e-03, 2.067491302958912591e-04
7.433329999999999416e+01, 7.445804444444443959e+01, 9.541450000000001097e+00, 9.838835357916602131e-01, -2.418666666665458820e-02, -2.494051021490696109e-03, 2.078375851242153516e-04
7.466670000000000584e+01, 7.478536666666667543e+01, 9.539427777777778061e+00, 9.836750107613810856e-01, -2.432666666667415711e-02, -2.508487369742805166e-03, 2.090406141452283428e-04
7.500000000000000000e+01, 7.511272222222221728e+01, 9.537395555555555404e+00, 9.834654545633697564e-01, -2.440666666667468121e-02, -2.516736711600053942e-03, 2.097280593000294679e-04
7.533329999999999416e+01, 7.544064444444444462e+01, 9.535359999999998948e+00, 9.832555546427810267e-01, -2.448666666667520531e-02, -2.524986053457303151e-03, 2.104155044547750819e-04
7.566670000000000584e+01, 7.576568888888888864e+01, 9.533314444444442870e+00, 9.830446235544602063e-01, -2.457999999999316287e-02, -2.534610285622445041e-03, 2.112175238018765278e-04
7.600000000000000000e+01, 7.609232222222220798e+01, 9.531263333333333421e+00, 9.828331195951772736e-01, -2.467999999998582439e-02, -2.544921962943182125e-03, 2.120768302452669118e-04
7.633329999999999416e+01, 7.641687777777777058e+01, 9.529201111111111899e+00, 9.826204698939696724e-01, -2.474666666666891501e-02, -2.551796414492538221e-03, 2.126497012077122051e-04
7.666670000000000584e+01, 7.673996666666666044e+01, 9.527138888888888602e+00, 9.824078201927618492e-01, -2.478666666667450613e-02, -2.555921085421712299e-03, 2.129934237851127676e-04
7.700000000000000000e+01, 7.707093333333332907e+01, 9.525069999999999482e+00, 9.821944830463994469e-01, -2.486666666666437209e-02, -2.564170427277862128e-03, 2.136808689398028704e-04
7.733329999999999416e+01, 7.739535555555556812e+01, 9.522994444444444539e+00, 9.819804584548822435e-01, -2.491999999999805482e-02, -2.569669988516028267e-03, 2.141391657096702872e-04
7.766670000000000584e+01, 7.772075555555555582e+01, 9.520916666666666472e+00, 9.817662047149801063e-01, -2.490666666665930506e-02, -2.568295098205937259e-03, 2.140245915171479218e-04
7.800000000000000000e+01, 7.804811111111111188e+01, 9.518843333333334655e+00, 9.815524092718479476e-01, -2.491333333333400901e-02, -2.568982543361532020e-03, 2.140818786134923712e-04
7.833329999999999416e+01, 7.837662222222222397e+01, 9.516764444444444138e+00, 9.813380409577531216e-01, -2.495333333333960013e-02, -2.573107214290706098e-03, 2.144256011908929338e-04
7.866670000000000584e+01, 7.870313333333332650e+01, 9.514684444444444722e+00, 9.811235580694661618e-01, -2.497333333334239569e-02, -2.575169549755292921e-03, 2.145974624795932151e-04
7.900000000000000000e+01, 7.902748888888889667e+01, 9.512602222222220405e+00, 9.809088460327939352e-01, -2.495333333332894199e-02, -2.573107214289607151e-03, 2.144256011908374226e-04
7.933329999999999416e+01, 7.935404444444445460e+01, 9.510525555555556565e+00, 9.806947068670844869e-01, -2.489999999998460112e-02, -2.567607653050342064e-03, 2.139673044208589836e-04
7.966670000000000584e+01, 7.968228888888889117e+01, 9.508452222222222971e+00, 9.804809114239522172e-01, -2.485333333333628048e-02, -2.562795536968870067e-03, 2.135662947473915274e-04
